time_s,V_load_V,I_mA,P_mW,UVA,UVB,UVC
84.02,0.160,1.7,0.3,31.875,2.953,1.297
84.19,0.160,1.7,0.3,31.875,2.953,1.297
84.36,0.164,1.7,0.3,34.531,2.953,1.297
84.53,0.160,1.7,0.3,34.531,2.953,1.297
84.69,0.164,1.7,0.3,34.531,2.953,1.297
84.86,0.160,1.7,0.3,37.188,2.953,1.297
85.03,0.162,1.8,0.3,37.188,2.953,1.297
85.20,0.163,1.7,0.3,39.844,2.953,1.297
85.37,0.163,1.7,0.3,42.500,2.953,1.297
85.54,0.166,1.8,0.3,45.156,2.953,1.297
85.71,0.164,1.8,0.3,47.812,2.953,1.297
85.88,0.166,1.8,0.3,45.156,2.953,1.297
86.05,0.163,1.8,0.3,42.500,2.953,1.297
86.21,0.164,1.8,0.3,45.156,2.953,1.297
86.38,0.160,1.7,0.3,47.812,2.953,1.297
86.55,0.159,1.7,0.3,50.469,2.953,1.297
86.72,0.160,1.7,0.3,50.469,2.953,1.297
86.89,0.162,1.7,0.3,53.125,2.953,1.297
87.06,0.160,1.7,0.3,53.125,2.953,1.297
87.23,0.163,1.7,0.3,53.125,2.953,1.297
87.40,0.164,1.7,0.3,47.812,2.953,1.297
87.56,0.168,1.8,0.3,34.531,2.953,1.297
87.73,0.168,1.8,0.3,18.594,2.953,1.297
87.90,0.164,1.7,0.3,7.969,2.953,1.297
88.07,0.160,1.7,0.3,7.969,2.953,1.297
88.24,0.160,1.8,0.3,18.594,2.953,1.297
88.41,0.164,1.7,0.3,34.531,2.953,1.297
88.58,0.162,1.7,0.3,34.531,2.953,1.297
88.75,0.164,1.8,0.3,47.812,2.953,1.297
88.91,0.172,1.8,0.3,82.344,2.953,1.297
89.08,0.162,1.7,0.3,135.469,2.953,2.594
89.25,0.170,1.8,0.3,175.312,2.953,2.594
89.42,0.172,1.8,0.3,183.281,2.953,2.594
89.59,0.168,1.8,0.3,199.219,2.953,2.594
89.76,0.180,1.9,0.3,207.187,2.953,2.594
89.93,0.180,1.9,0.3,217.812,5.906,2.594
90.10,0.196,2.1,0.4,233.750,5.906,2.594
90.27,0.212,2.2,0.5,228.438,5.906,2.594
90.44,0.215,2.3,0.5,249.687,5.906,2.594
90.61,0.234,2.5,0.6,366.562,5.906,2.594
90.77,0.240,2.5,0.6,443.594,8.859,2.594
90.94,0.240,2.5,0.6,448.906,8.859,2.594
91.11,0.224,2.4,0.5,432.969,8.859,2.594
91.28,0.226,2.4,0.5,417.031,8.859,2.594
91.45,0.218,2.3,0.5,398.437,8.859,2.594
91.62,0.216,2.3,0.5,358.594,5.906,2.594
91.79,0.212,2.2,0.5,305.469,5.906,2.594
91.96,0.204,2.2,0.4,220.469,5.906,2.594
92.13,0.216,2.3,0.5,154.062,2.953,2.594
92.30,0.207,2.2,0.4,127.500,2.953,2.594
92.47,0.219,2.3,0.5,143.437,2.953,2.594
92.64,0.211,2.2,0.5,146.094,2.953,2.594
92.80,0.204,2.1,0.4,148.750,5.906,2.594
92.97,0.204,2.1,0.4,175.312,5.906,2.594
93.14,0.204,2.2,0.4,209.844,5.906,2.594
93.31,0.199,2.1,0.4,236.406,5.906,2.594
93.48,0.204,2.1,0.4,233.750,5.906,2.594
93.65,0.203,2.2,0.4,212.500,5.906,2.594
93.82,0.196,2.1,0.4,180.625,5.906,2.594
93.99,0.227,2.4,0.5,151.406,2.953,2.594
94.16,0.216,2.2,0.5,162.031,5.906,2.594
94.33,0.232,2.5,0.6,183.281,5.906,2.594
94.50,0.212,2.2,0.5,199.219,5.906,2.594
94.67,0.231,2.4,0.6,223.125,5.906,2.594
94.83,0.224,2.4,0.5,257.656,5.906,2.594
95.00,0.232,2.4,0.6,286.875,5.906,2.594
95.17,0.232,2.4,0.6,308.125,5.906,2.594
95.34,0.258,2.7,0.7,313.437,5.906,2.594
95.51,0.259,2.7,0.7,302.812,5.906,2.594
95.68,0.186,2.0,0.4,292.187,5.906,2.594
95.85,0.125,1.4,0.2,278.906,5.906,2.594
96.02,0.120,1.3,0.2,281.563,5.906,2.594
96.19,0.135,1.4,0.2,302.812,5.906,2.594
96.36,0.152,1.6,0.2,302.812,5.906,2.594
96.53,0.186,2.0,0.4,310.781,5.906,2.594
96.69,0.240,2.5,0.6,313.437,5.906,2.594
96.86,0.226,2.4,0.5,262.969,5.906,2.594
97.03,0.244,2.5,0.6,270.937,5.906,2.594
97.20,0.242,2.5,0.6,255.000,5.906,2.594
97.37,0.234,2.4,0.6,270.937,5.906,2.594
97.54,0.175,1.8,0.3,292.187,5.906,2.594
97.71,0.152,1.6,0.2,326.719,5.906,2.594
97.88,0.123,1.3,0.2,347.969,5.906,2.594
98.05,0.120,1.3,0.2,366.562,5.906,2.594
98.22,0.124,1.3,0.2,390.469,8.859,2.594
98.39,0.131,1.4,0.2,409.062,8.859,2.594
98.56,0.141,1.5,0.2,414.375,8.859,2.594
98.72,0.149,1.6,0.2,417.031,8.859,2.594
98.89,0.156,1.7,0.3,411.719,8.859,2.594
99.06,0.167,1.8,0.3,406.406,8.859,2.594
99.23,0.199,2.1,0.4,387.813,8.859,2.594
99.40,0.234,2.4,0.6,379.844,5.906,2.594
99.57,0.242,2.5,0.6,369.219,5.906,2.594
99.74,0.256,2.7,0.7,366.562,5.906,2.594
99.91,0.246,2.6,0.6,355.937,5.906,2.594
100.08,0.250,2.6,0.6,337.344,5.906,2.594
100.25,0.234,2.5,0.6,316.094,5.906,2.594
100.42,0.242,2.5,0.6,273.594,5.906,2.594
100.59,0.224,2.4,0.5,231.094,5.906,2.594
100.75,0.227,2.4,0.5,204.531,5.906,2.594
100.92,0.220,2.3,0.5,204.531,5.906,2.594
101.09,0.220,2.3,0.5,215.156,5.906,2.594
101.26,0.228,2.4,0.5,231.094,5.906,2.594
101.43,0.227,2.4,0.5,231.094,5.906,2.594
101.60,0.242,2.6,0.6,215.156,5.906,2.594
101.77,0.243,2.5,0.6,167.344,2.953,2.594
101.94,0.238,2.5,0.6,92.969,2.953,2.594
102.11,0.228,2.4,0.5,53.125,2.953,1.297
102.28,0.220,2.4,0.5,39.844,2.953,1.297
102.45,0.228,2.4,0.5,31.875,2.953,1.297
102.61,0.204,2.2,0.4,15.938,2.953,1.297
102.78,0.200,2.2,0.4,13.281,2.953,1.297
102.95,0.200,2.1,0.4,7.969,2.953,1.297
103.12,0.195,2.1,0.4,2.656,2.953,1.297
103.29,0.183,1.9,0.4,2.656,2.953,1.297
103.46,0.157,1.7,0.3,2.656,2.953,1.297
103.62,0.117,1.3,0.2,2.656,2.953,1.297
103.79,0.085,0.9,0.1,2.656,2.953,1.297
103.96,0.055,0.7,0.0,2.656,2.953,1.297
104.13,0.044,0.6,0.0,2.656,2.953,1.297
